app_id,approach,app_description,tech_id,technique,tech_description,attack_domain_id,attack_tactic_id,attack_tactic,attack_technique_id,attack_technique,mitigation_id,mitigation,control
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0002,Execution,T1204,User Execution,CM2020,Application- or Utility-Specific Monitoring,SI-4(2)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0002,Execution,T1559,Inter-Process Communication,CM1131,Active Deception,SC-26
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0002,Execution,T1559,Inter-Process Communication,CM2040,Monitor Use of Libraries and Utilities,IR-4(13)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0002,Execution,T1559,Inter-Process Communication,CM2040,Monitor Use of Libraries and Utilities,SI-4(13)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0002,Execution,T1559,Inter-Process Communication,CM2040,Monitor Use of Libraries and Utilities,SI-4(2)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0002,Execution,T1559,Inter-Process Communication,CM2040,Monitor Use of Libraries and Utilities,SI-4(4)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0002,Execution,T1559,Inter-Process Communication,CM2047,Monitor Network Usage,IR-4(13)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0002,Execution,T1559,Inter-Process Communication,CM2047,Monitor Network Usage,SI-4(11)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0002,Execution,T1559,Inter-Process Communication,CM2047,Monitor Network Usage,SI-4(13)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0002,Execution,T1569,System Services,CM1131,Active Deception,SC-26
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0002,Execution,T1569,System Services,CM2004,Monitor Logs,AU-6
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0002,Execution,T1569,System Services,CM2035,Monitor Specific Files,AU-6
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0002,Execution,T1569,System Services,CM2038,Monitor Command Line Use,IR-4(13)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0002,Execution,T1569,System Services,CM2038,Monitor Command Line Use,SI-4(2)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0002,Execution,T1609,Container Administration Command,CM2005,Analyze Logs,AC-2(12)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0002,Execution,T1609,Container Administration Command,CM2005,Analyze Logs,SI-4(16)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0002,Execution,T1610,Deploy Container,CM2007,Host Event Detection,IR-4(13)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0002,Execution,T1610,Deploy Container,CM2007,Host Event Detection,SI-4(2)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0003,Persistence,T1037,Boot or Logon Initialization Scripts,CM2015,Process Monitoring,IR-4(13)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0003,Persistence,T1037,Boot or Logon Initialization Scripts,CM2015,Process Monitoring,SI-4(2)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0003,Persistence,T1037,Boot or Logon Initialization Scripts,CM2029,Monitor Script Execution,IR-4(13)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0003,Persistence,T1037,Boot or Logon Initialization Scripts,CM2029,Monitor Script Execution,SI-4(13)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0003,Persistence,T1037,Boot or Logon Initialization Scripts,CM2029,Monitor Script Execution,SI-4(2)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0003,Persistence,T1037,Boot or Logon Initialization Scripts,CM2044,Monitor Platform Status,IR-4(13)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0003,Persistence,T1037,Boot or Logon Initialization Scripts,CM2044,Monitor Platform Status,SI-4(2)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0003,Persistence,T1053,Scheduled Task/Job,CM2004,Monitor Logs,AU-6
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0003,Persistence,T1053,Scheduled Task/Job,CM2035,Monitor Specific Files,AU-6
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0003,Persistence,T1098,Account Manipulation,CM2021,Account Monitoring,AC-2(12)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0003,Persistence,T1133,External Remote Services,CM2005,Analyze Logs,SI-4(13)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0003,Persistence,T1136,Create Account,CM2015,Process Monitoring,IR-4(13)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0003,Persistence,T1136,Create Account,CM2015,Process Monitoring,SI-4(2)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0003,Persistence,T1137,Office Application Startup,CM2004,Monitor Logs,AU-6
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0003,Persistence,T1137,Office Application Startup,CM2004,Monitor Logs,SI-4(2)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0003,Persistence,T1137,Office Application Startup,CM2020,Application- or Utility-Specific Monitoring,IR-4(13)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0003,Persistence,T1137,Office Application Startup,CM2020,Application- or Utility-Specific Monitoring,SI-4(2)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0003,Persistence,T1137,Office Application Startup,CM2033,Monitor the File System,IR-4(13)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0003,Persistence,T1137,Office Application Startup,CM2033,Monitor the File System,SI-4(2)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0003,Persistence,T1176,Browser Extensions,CM2015,Process Monitoring,IR-4(13)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0003,Persistence,T1176,Browser Extensions,CM2015,Process Monitoring,SI-4(2)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0003,Persistence,T1176,Browser Extensions,CM2020,Application- or Utility-Specific Monitoring,IR-4(13)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0003,Persistence,T1197,BITS Jobs,CM1102,Maintain Deception Environment,SC-26
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0003,Persistence,T1197,BITS Jobs,CM2020,Application- or Utility-Specific Monitoring,IR-4(13)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0003,Persistence,T1197,BITS Jobs,CM2020,Application- or Utility-Specific Monitoring,SI-4(2)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0003,Persistence,T1205,Traffic Signaling,CM2002,Inspect and Analyze Network Traffic,IR-4(13)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0003,Persistence,T1205,Traffic Signaling,CM2002,Inspect and Analyze Network Traffic,SI-4(2)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0003,Persistence,T1205,Traffic Signaling,CM2002,Inspect and Analyze Network Traffic,SI-4(4)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0003,Persistence,T1505,Server Software Component,CM2005,Analyze Logs,AC-2(12)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0003,Persistence,T1505,Server Software Component,CM2015,Process Monitoring,IR-4(13)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0003,Persistence,T1505,Server Software Component,CM2015,Process Monitoring,SI-4(2)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0003,Persistence,T1525,Implant Internal Image,CM2021,Account Monitoring,IR-4(13)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0003,Persistence,T1525,Implant Internal Image,CM2021,Account Monitoring,SI-4(2)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0003,Persistence,T1525,Implant Internal Image,CM2033,Monitor the File System,IR-4(13)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0003,Persistence,T1525,Implant Internal Image,CM2033,Monitor the File System,SI-4(2)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0003,Persistence,T1546,Event Triggered Execution,CM2015,Process Monitoring,IR-4(13)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0003,Persistence,T1546,Event Triggered Execution,CM2015,Process Monitoring,SI-4(2)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0003,Persistence,T1546,Event Triggered Execution,CM2035,Monitor Specific Files,AU-6
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0003,Persistence,T1547,Boot or Logon Autostart Execution,CM1102,Maintain Deception Environment,SC-26
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0003,Persistence,T1547,Boot or Logon Autostart Execution,CM2044,Monitor Platform Status,IR-4(13)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0003,Persistence,T1547,Boot or Logon Autostart Execution,CM2044,Monitor Platform Status,SI-4(2)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0003,Persistence,T1574,Hijack Execution Flow,CM2015,Process Monitoring,IR-4(13)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0003,Persistence,T1574,Hijack Execution Flow,CM2015,Process Monitoring,SI-4(2)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0003,Persistence,T1574,Hijack Execution Flow,CM2033,Monitor the File System,IR-4(13)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0003,Persistence,T1574,Hijack Execution Flow,CM2033,Monitor the File System,SI-4(2)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0004,Privilege Escalation,T1037,Boot or Logon Initialization Scripts,CM2015,Process Monitoring,IR-4(13)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0004,Privilege Escalation,T1037,Boot or Logon Initialization Scripts,CM2015,Process Monitoring,SI-4(2)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0004,Privilege Escalation,T1037,Boot or Logon Initialization Scripts,CM2029,Monitor Script Execution,IR-4(13)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0004,Privilege Escalation,T1037,Boot or Logon Initialization Scripts,CM2029,Monitor Script Execution,SI-4(13)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0004,Privilege Escalation,T1037,Boot or Logon Initialization Scripts,CM2029,Monitor Script Execution,SI-4(2)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0004,Privilege Escalation,T1037,Boot or Logon Initialization Scripts,CM2044,Monitor Platform Status,IR-4(13)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0004,Privilege Escalation,T1037,Boot or Logon Initialization Scripts,CM2044,Monitor Platform Status,SI-4(2)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0004,Privilege Escalation,T1053,Scheduled Task/Job,CM2004,Monitor Logs,AU-6
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0004,Privilege Escalation,T1053,Scheduled Task/Job,CM2035,Monitor Specific Files,AU-6
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0004,Privilege Escalation,T1055,Process Injection,CM2007,Host Event Detection,IR-4(13)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0004,Privilege Escalation,T1055,Process Injection,CM2007,Host Event Detection,SI-4(2)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0004,Privilege Escalation,T1055,Process Injection,CM2014,Process Analysis,IR-4(13)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0004,Privilege Escalation,T1055,Process Injection,CM2014,Process Analysis,SI-4(2)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0004,Privilege Escalation,T1068,Exploitation for Privilege Escalation,CM2003,Endpoint Behavior Analysis,AC-2(12)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0004,Privilege Escalation,T1134,Access Token Manipulation,CM2014,Process Analysis,IR-4(13)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0004,Privilege Escalation,T1134,Access Token Manipulation,CM2014,Process Analysis,SI-4(2)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0004,Privilege Escalation,T1134,Access Token Manipulation,CM2038,Monitor Command Line Use,IR-4(13)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0004,Privilege Escalation,T1134,Access Token Manipulation,CM2038,Monitor Command Line Use,SI-4(2)
a4,Monitoring and Damage Assessment,"Monitor and analyze behavior and characteristics of components and resources to look for indicators of adversary activity, and to detect and assess damage from adversity.",t2,Analytic Monitoring,Monitor and analyze a wide range of properties and behaviors on an ongoing basis and in a coordinated way.,ENT,TA0004,Privilege Escalation,T1484,Domain Policy Modification,CM2005,Analyze Logs,AC-2(12)
