csa_id,csa_name,strategic_design_principle_id,strategic_design_principle,structural_design_principle_id,structural_design_principle,cref_technique_id,technique,approach,APPROACH_ID,attack_technique_id,attack_technique
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu1,Limit the need for trust,t3,Coordinated Protection,Consistency Analysis,a8,T1599,Network Boundary Bridging
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu1,Limit the need for trust,t3,Coordinated Protection,Consistency Analysis,a8,T1601,Modify System Image
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu1,Limit the need for trust,t3,Coordinated Protection,Consistency Analysis,a8,T1613,Container and Resource Discovery
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu1,Limit the need for trust,t3,Coordinated Protection,Orchestration,a9,T1001,Data Obfuscation
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu1,Limit the need for trust,t3,Coordinated Protection,Orchestration,a9,T1020,Automated Exfiltration
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu1,Limit the need for trust,t3,Coordinated Protection,Orchestration,a9,T1029,Scheduled Transfer
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu1,Limit the need for trust,t3,Coordinated Protection,Orchestration,a9,T1071,Application Layer Protocol
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu1,Limit the need for trust,t3,Coordinated Protection,Orchestration,a9,T1090,Proxy
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu1,Limit the need for trust,t3,Coordinated Protection,Orchestration,a9,T1095,Non-Application Layer Protocol
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu1,Limit the need for trust,t3,Coordinated Protection,Orchestration,a9,T1104,Multi-Stage Channels
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu1,Limit the need for trust,t3,Coordinated Protection,Orchestration,a9,T1485,Data Destruction
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu1,Limit the need for trust,t3,Coordinated Protection,Orchestration,a9,T1486,Data Encrypted for Impact
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu1,Limit the need for trust,t3,Coordinated Protection,Orchestration,a9,T1490,Inhibit System Recovery
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu1,Limit the need for trust,t3,Coordinated Protection,Orchestration,a9,T1495,Firmware Corruption
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu1,Limit the need for trust,t3,Coordinated Protection,Orchestration,a9,T1529,System Shutdown/Reboot
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu1,Limit the need for trust,t3,Coordinated Protection,Orchestration,a9,T1561,Disk Wipe
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu1,Limit the need for trust,t3,Coordinated Protection,Orchestration,a9,T1567,Exfiltration Over Web Service
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu1,Limit the need for trust,t3,Coordinated Protection,Orchestration,a9,T1570,Lateral Tool Transfer
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Temporal Unpredictability,a48,T1008,Fallback Channels
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Temporal Unpredictability,a48,T1055,Process Injection
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Temporal Unpredictability,a48,T1074,Data Staged
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Temporal Unpredictability,a48,T1083,File and Directory Discovery
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Temporal Unpredictability,a48,T1104,Multi-Stage Channels
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Temporal Unpredictability,a48,T1119,Automated Collection
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Temporal Unpredictability,a48,T1485,Data Destruction
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Temporal Unpredictability,a48,T1486,Data Encrypted for Impact
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Temporal Unpredictability,a48,T1491,Defacement
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Temporal Unpredictability,a48,T1550,Use Alternate Authentication Material
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Temporal Unpredictability,a48,T1561,Disk Wipe
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Temporal Unpredictability,a48,T1563,Remote Service Session Hijacking
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Contextual Unpredictability,a49,T1040,Network Sniffing
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1001,Data Obfuscation
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1003,OS Credential Dumping
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1008,Fallback Channels
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1021,Remote Services
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1030,Data Transfer Size Limits
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1036,Masquerading
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1037,Boot or Logon Initialization Scripts
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1040,Network Sniffing
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1046,Network Service Scanning
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1047,Windows Management Instrumentation
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1048,Exfiltration Over Alternative Protocol
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1053,Scheduled Task/Job
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1055,Process Injection
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1059,Command and Scripting Interpreter
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1068,Exploitation for Privilege Escalation
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1071,Application Layer Protocol
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1072,Software Deployment Tools
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1078,Valid Accounts
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1080,Taint Shared Content
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1087,Account Discovery
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1090,Proxy
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1095,Non-Application Layer Protocol
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1098,Account Manipulation
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1102,Web Service
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1104,Multi-Stage Channels
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1105,Ingress Tool Transfer
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1110,Brute Force
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1112,Modify Registry
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1114,Email Collection
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1132,Data Encoding
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1133,External Remote Services
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1134,Access Token Manipulation
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1136,Create Account
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1137,Office Application Startup
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1176,Browser Extensions
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1187,Forced Authentication
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1189,Drive-by Compromise
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1190,Exploit Public-Facing Application
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1197,BITS Jobs
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1199,Trusted Relationship
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1203,Exploitation for Client Execution
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1204,User Execution
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1205,Traffic Signaling
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1210,Exploitation of Remote Services
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1213,Data from Information Repositories
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1216,Signed Script Proxy Execution
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1218,Signed Binary Proxy Execution
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1219,Remote Access Software
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1220,XSL Script Processing
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1222,File and Directory Permissions Modification
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1489,Service Stop
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1490,Inhibit System Recovery
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1505,Server Software Component
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1525,Implant Internal Image
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1528,Steal Application Access Token
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1530,Data from Cloud Storage Object
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1537,Transfer Data to Cloud Account
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1539,Steal Web Session Cookie
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1542,Pre-OS Boot
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1543,Create or Modify System Process
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1548,Abuse Elevation Control Mechanism
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1550,Use Alternate Authentication Material
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1552,Unsecured Credentials
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1553,Subvert Trust Controls
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1556,Modify Authentication Process
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1558,Steal or Forge Kerberos Tickets
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1559,Inter-Process Communication
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1562,Impair Defenses
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1563,Remote Service Session Hijacking
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1565,Data Manipulation
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1566,Phishing
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1567,Exfiltration Over Web Service
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1568,Dynamic Resolution
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1569,System Services
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1570,Lateral Tool Transfer
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1571,Non-Standard Port
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1572,Protocol Tunneling
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1573,Encrypted Channel
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1574,Hijack Execution Flow
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1578,Modify Cloud Compute Infrastructure
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1583,Acquire Infrastructure
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1584,Compromise Infrastructure
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1585,Establish Accounts
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1586,Compromise Accounts
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1587,Develop Capabilities
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1588,Obtain Capabilities
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1589,Gather Victim Identity Information
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1590,Gather Victim Network Information
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1591,Gather Victim Org Information
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1592,Gather Victim Host Information
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1593,Search Open Websites/Domains
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1594,Search Victim-Owned Websites
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1595,Active Scanning
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1596,Search Open Technical Databases
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1597,Search Closed Sources
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1598,Phishing for Information
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1599,Network Boundary Bridging
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1601,Modify System Image
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1602,Data from Configuration Repository
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1608,Stage Capabilities
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1609,Container Administration Command
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1610,Deploy Container
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1612,Build Image on Host
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Standard Practice,a50,T1613,Container and Resource Discovery
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Cyber Hygiene,a51,T1003,OS Credential Dumping
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Cyber Hygiene,a51,T1011,Exfiltration Over Other Network Medium
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Cyber Hygiene,a51,T1027,Obfuscated Files or Information
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Cyber Hygiene,a51,T1072,Software Deployment Tools
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Cyber Hygiene,a51,T1078,Valid Accounts
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Cyber Hygiene,a51,T1091,Replication Through Removable Media
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Cyber Hygiene,a51,T1110,Brute Force
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Cyber Hygiene,a51,T1111,Two-Factor Authentication Interception
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Cyber Hygiene,a51,T1134,Access Token Manipulation
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Cyber Hygiene,a51,T1176,Browser Extensions
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Cyber Hygiene,a51,T1185,Browser Session Hijacking
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Cyber Hygiene,a51,T1187,Forced Authentication
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Cyber Hygiene,a51,T1189,Drive-by Compromise
CSA-05,Partition and Ensure Critical Functions at Mission Completion Performance Levels,sta4,Assume compromised resources,stu11,Maximize transience,t14,Unpredictability,Cyber Hygiene,a51,T1190,Exploit Public-Facing Application
