source_id,target_id,relationship_type
G0035,T1564.002,uses
S0136,T1027.013,uses
S0116,T1548.002,uses
C0044,T1082,uses
S1114,T1059.004,uses
G1051,T1218.014,uses
S0652,T1083,uses
S0649,T1033,uses
AN0006,DC0032,monitors_data_component
D3-PCSV,D3-TAC-DETECT,belongs_to_tactic
S1213,T1119,uses
S0201,T1057,uses
G1017,T1218,uses
S0139,T1070.004,uses
S0011,T1059.003,uses
S0428,T1057,uses
G0143,T1595.002,uses
S0412,T1685.005,uses
G0125,S1011,uses
OA-OUTBOUND-INTERNET-WEB-TRAFFIC,T1102,produces
DET0590,AN1624,has_analytic
S9037,T1027,uses
S0634,T1204.002,uses
S0369,T1105,uses
AN1504,DC0002,monitors_data_component
G1053,T1218.011,uses
G0092,T1566.001,uses
S0184,T1047,uses
DET0086,T1546.003,detects
M1038,T1219,mitigates
D3-EFA,D3-TAC-DETECT,belongs_to_tactic
DET0173,T1499.002,detects
G0035,T1005,uses
S0649,T1056.001,uses
S0652,T1518,uses
S0467,T1129,uses
AN1458,DC0016,monitors_data_component
S1245,T1571,uses
S0363,T1547.005,uses
S1073,T1135,uses
G1053,T1110,uses
DET0047,AN0130,has_analytic
T1505.002,T1505,subtechnique_of
AN0478,DC0032,monitors_data_component
S0264,T1132.001,uses
T1078,TA0003,belongs_to_tactic
AN0311,DC0063,monitors_data_component
S0250,T1115,uses
S0167,T1059,uses
G0050,T1033,uses
DET0161,AN0455,has_analytic
D3-FCA,DA-CREATE-FILE,analyzes
S0534,T1059.001,uses
T1543.003,TA0004,belongs_to_tactic
AN0120,DC0032,monitors_data_component
AN0185,DC0042,monitors_data_component
G0080,S0284,uses
S1016,T1033,uses
S1025,T1082,uses
S0021,T1059.004,uses
S1114,T1685,uses
S0546,T1059.003,uses
DET0010,AN0029,has_analytic
S1199,T1136,uses
DET0217,AN0608,has_analytic
S0600,T1133,uses
T1574.011,TA0005,belongs_to_tactic
G0088,S0029,uses
G0037,T1070.004,uses
AN1336,DC0002,monitors_data_component
AN1567,DC0064,monitors_data_component
S0455,T1057,uses
S0491,T1027.013,uses
S0562,T1083,uses
AN1304,DC0072,monitors_data_component
C0044,T1074.001,uses
AN1230,DC0078,monitors_data_component
G0096,T1566.001,uses
AN1346,DC0085,monitors_data_component
G0035,T1105,uses
S0603,T1080,uses
G1055,T1552.002,uses
S0198,T1547.015,uses
S0184,T1016,uses
G0069,S0591,uses
T1098,TA0003,belongs_to_tactic
AN0792,DC0038,monitors_data_component
S1039,T1070.004,uses
S0226,T1555.003,uses
S0537,T1078.001,uses
S0387,T1559.002,uses
S1140,T1036.004,uses
G0059,T1059.001,uses
AN0357,DC0034,monitors_data_component
G0106,T1055.002,uses
S0337,T1056.001,uses
G1006,T1595.002,uses
C0017,T1059.003,uses
D3-UAP,D3-TAC-ISOLATE,belongs_to_tactic
AN1527,DC0060,monitors_data_component
M1042,T1564.007,mitigates
S1044,T1560.003,uses
G1028,S0339,uses
S0438,T1012,uses
G0032,S0665,uses
DA-CREATE-PROCESS,OA-CREATE-PROCESS,targets
G0108,T1218.011,uses
G0082,T1561.002,uses
G0050,T1204.002,uses
S0268,T1566.001,uses
S0559,T1112,uses
AN1465,DC0016,monitors_data_component
DET0272,T1556.004,detects
M1026,T1612,mitigates
DET0270,AN0755,has_analytic
T1021.001,T1021,subtechnique_of
S9039,T1480,uses
G1032,T1036.005,uses
S0469,T1518.001,uses
DET0210,AN0591,has_analytic
DET0138,AN0388,has_analytic
D3-SBV,D3-TAC-DETECT,belongs_to_tactic
C0015,T1059.007,uses
G0007,T1025,uses
S9025,T1112,uses
G0030,T1539,uses
T1578,TA0112,belongs_to_tactic
AN0909,DC0060,monitors_data_component
G1052,T1219.002,uses
M1040,D3-UDTA,mapped_to_d3fend_technique
S1139,T1047,uses
S1105,T1057,uses
S0567,T1059.003,uses
T1110.001,TA0006,belongs_to_tactic
G0027,T1071.001,uses
S9025,T1070.004,uses
S0464,T1059.003,uses
G1004,T1078,uses
M1026,T1569,mitigates
AN0348,DC0085,monitors_data_component
AN0075,DC0085,monitors_data_component
G0067,T1057,uses
S1060,T1132.001,uses
M1022,T1548,mitigates
S1019,T1071.001,uses
AN0757,DC0061,monitors_data_component
AN1416,DC0078,monitors_data_component
S0472,T1680,uses
S9036,T1560,uses
S1124,T1189,uses
DET0213,AN0596,has_analytic
C0060,T1059.003,uses
S0673,T1027.004,uses
S1019,T1140,uses
DET0095,T1137.005,detects
DET0329,AN0933,has_analytic
AN0195,DC0032,monitors_data_component
AN0473,DC0032,monitors_data_component
C0029,T1554,uses
S0409,T1041,uses
AN1259,DC0010,monitors_data_component
AN1192,DC0078,monitors_data_component
S0154,T1027.005,uses
G0047,T1090.003,uses
S1245,T1547.001,uses
S0439,T1569.002,uses
G1018,T1566.002,uses
T1556.007,T1556,subtechnique_of
G1019,T1659,uses
S0012,T1027,uses
S1085,T1573.002,uses
G0092,T1583.001,uses
AN0968,DC0016,monitors_data_component
DET0829,AN1961,has_analytic
AN0167,DC0082,monitors_data_component
AN0431,DC0005,monitors_data_component
AN0463,DC0082,monitors_data_component
S1063,T1482,uses
AN0647,DC0082,monitors_data_component
S1226,T1553.002,uses
AN1378,DC0082,monitors_data_component
S1145,T1497.001,uses
S9036,T1056.002,uses
S1043,T1048.003,uses
AN0528,DC0002,monitors_data_component
T1590.002,T1590,subtechnique_of
T1546.007,TA0004,belongs_to_tactic
AN1304,DC0032,monitors_data_component
S1247,T1057,uses
G1048,T1587.004,uses
G0073,T1027.013,uses
S1193,T1071.001,uses
S0276,T1071.001,uses
S0623,T1140,uses
S0241,T1082,uses
S0013,T1016,uses
D3-EMH,D3-TAC-HARDEN,belongs_to_tactic
AN0105,DC0035,monitors_data_component
G0067,T1059,uses
S0266,T1497.003,uses
S0428,T1059.006,uses
S1085,T1055.004,uses
G0064,T1068,uses
DET0051,AN0141,has_analytic
G1022,T1686,uses
DET0241,AN0675,has_analytic
S0344,T1124,uses
S0409,T1560.003,uses
S0532,T1210,uses
S1087,T1204.002,uses
DET0048,T1114.002,detects
AN1392,DC0078,monitors_data_component
G0117,S0020,uses
AN1038,DC0032,monitors_data_component
G0032,T1583.006,uses
AN1073,DC0064,monitors_data_component
G0045,T1003.004,uses
S0569,T1056.001,uses
S0446,T1027,uses
DET0526,AN1459,has_analytic
M1026,T1542.005,mitigates
G0046,S0416,uses
S1158,T1036.005,uses
S0414,T1132.001,uses
S0658,T1027.013,uses
M1035,T1552.005,mitigates
T1563.001,TA0008,belongs_to_tactic
S1140,T1539,uses
C0027,T1069.003,uses
M1042,T1218.003,mitigates
OA-CLOUD-CONFIGURATION,T1666,modifies
T1685.006,TA0112,belongs_to_tactic
M1013,T1195,mitigates
AN1064,DC0032,monitors_data_component
OA-INTRANET-ADMINISTRATIVE-NETWORK-TRAFFIC,T1003.006,produces
OA-CREATE-PROCESS,T1057,may-invoke
S1227,T1001.003,uses
T1074.002,TA0009,belongs_to_tactic
DET0018,AN0053,has_analytic
AN0292,DC0055,monitors_data_component
S0625,T1134,uses
S1110,T1074.001,uses
S0495,T1001,uses
S0262,T1090,uses
S0180,T1083,uses
S0385,T1071.001,uses
AN1532,DC0082,monitors_data_component
AN0432,DC0005,monitors_data_component
T1543,TA0004,belongs_to_tactic
DET0411,T1665,detects
G0060,T1132.001,uses
S0138,T1555.003,uses
C0038,T1087.003,uses
G0007,T1598,uses
S1202,T1486,uses
S0397,T1542.001,uses
OA-SESSION-COOKIE,T1539,accesses
D3-ULA,D3-TAC-RESTORE,belongs_to_tactic
S0475,T1036.005,uses
S0559,T1518.001,uses
S0436,T1140,uses
S0588,T1027.002,uses
S0483,T1016,uses
G0143,T1574.001,uses
S0045,T1071.001,uses
AN0274,DC0032,monitors_data_component
G0102,T1041,uses
S0271,T1057,uses
DET0357,AN1015,has_analytic
AN0506,DC0067,monitors_data_component
AN0014,DC0032,monitors_data_component
D3-NPC,D3-TAC-HARDEN,belongs_to_tactic
M1030,T1602.002,mitigates
S0561,T1497.001,uses
AN0769,DC0064,monitors_data_component
S0376,T1569.002,uses
OA-EVENT-LOG,T1134.003,may-modify
G0047,T1059.001,uses
DA-FILE,OA-EXECUTABLE-BINARY,targets
S0269,T1112,uses
G0090,T1041,uses
DET0290,T1053.003,detects
S9007,T1027.007,uses
AN0332,DC0082,monitors_data_component
S0687,T1559,uses
DET0186,AN0531,has_analytic
G0120,S0284,uses
S0009,T1071.001,uses
M1018,D3-SCP,mapped_to_d3fend_technique
M1022,T1222,mitigates
S0457,T1140,uses
M1047,T1176.001,mitigates
AN0715,DC0082,monitors_data_component
S1166,T1041,uses
OA-RDP-SESSION,T1563.002,accesses
T1683.002,T1683,subtechnique_of
S0267,T1059.003,uses
T1078.003,TA0005,belongs_to_tactic
AN0199,DC0055,monitors_data_component
S1087,T1568.002,uses
S0638,T1490,uses
AN0280,DC0064,monitors_data_component
S0148,T1056.001,uses
G1023,S0104,uses
G0128,T1027.002,uses
S1149,T1056.001,uses
M1047,T1564,mitigates
S0050,T1115,uses
S0265,T1547.009,uses
G0080,T1046,uses
G0037,T1566.001,uses
C0024,T1036.005,uses
S0198,T1027,uses
DA-NETWORK-NODE,OA-HOST,targets
G0035,S0002,uses
OA-CONTAINER-IMAGE,T1525,adds
AN1166,DC0032,monitors_data_component
D3-ANET,D3-TAC-DETECT,belongs_to_tactic
G0035,T1033,uses
S0470,T1059.003,uses
G0034,T1195,uses
AN0766,DC0032,monitors_data_component
S0331,T1055.012,uses
S0205,T1082,uses
AN0166,DC0064,monitors_data_component
S0352,T1027.002,uses
S0154,T1003.002,uses
G1052,T1588.007,uses
G0087,T1110,uses
G1012,T1608.004,uses
OA-PROCESS-SEGMENT,T1210,may-modify
S0692,T1057,uses
G1015,T1219.002,uses
S0638,T1007,uses
AN1007,DC0082,monitors_data_component
S0377,T1041,uses
S0568,T1539,uses
S0257,T1140,uses
S0538,T1102.002,uses
AN0286,DC0032,monitors_data_component
S0150,T1030,uses
AN1136,DC0059,monitors_data_component
AN1275,DC0002,monitors_data_component
G0067,T1059.006,uses
D3-IOPR,D3-TAC-ISOLATE,belongs_to_tactic
M1048,T1211,mitigates
G0027,S0013,uses
C0040,T1036.004,uses
AN1449,DC0085,monitors_data_component
G0076,S0029,uses
G0059,T1070.004,uses
AN0400,DC0082,monitors_data_component
AN0283,DC0055,monitors_data_component
G1014,T1588.001,uses
G0091,T1059.003,uses
S0511,T1027.003,uses
DET0312,T1547.014,detects
G0049,T1608.001,uses
DET0532,T1685.005,detects
AN1402,DC0032,monitors_data_component
AN1455,DC0064,monitors_data_component
S0585,T1566.002,uses
AN0671,DC0084,monitors_data_component
M1056,T1583.001,mitigates
G0142,T1119,uses
C0043,T1568,uses
S0516,T1105,uses
S1086,T1204.002,uses
G0070,T1027.013,uses
M1040,T1003.001,mitigates
S0204,T1218.011,uses
AN0687,DC0063,monitors_data_component
S0180,T1012,uses
AN0744,DC0018,monitors_data_component
M1013,T1574.001,mitigates
AN0861,DC0097,monitors_data_component
S0348,T1547.001,uses
C0022,T1059.001,uses
G0035,T1204.002,uses
S0094,T1074.001,uses
M1040,T1036.008,mitigates
DET0527,T1036.002,detects
G0016,T1586.002,uses
S0666,T1140,uses
C0057,T1055,uses
T1219,TA0011,belongs_to_tactic
S1229,T1204.004,uses
S0189,T1055.012,uses
DA-CONFIGURATION-RESOURCE,OA-APPLICATION-CONFIGURATION-DATABASE,targets
D3-IDA,D3-TAC-DETECT,belongs_to_tactic
S1037,T1071.001,uses
S1030,T1016,uses
G1017,S0057,uses
OA-OUTBOUND-INTERNET-NETWORK-TRAFFIC,T1189,produces
M1056,T1583.008,mitigates
M1026,T1484.002,mitigates
AN1639,DC0085,monitors_data_component
G0103,T1027.015,uses
G0143,T1036.005,uses
AN1150,DC0104,monitors_data_component
G1004,T1589.002,uses
G0059,S0186,uses
G0004,S0280,uses
G0096,T1027.002,uses
AN1377,DC0082,monitors_data_component
D3-USICA,DA-USER-INIT-CONFIGURATION-FILE,analyzes
S0517,T1012,uses
AN0124,DC0039,monitors_data_component
OA-HOST,T1578.004,modifies
G1030,S0073,uses
S0658,T1222.002,uses
S0586,T1105,uses
AN0380,DC0032,monitors_data_component
S0611,T1614.001,uses
G0114,T1680,uses
AN0412,DC0040,monitors_data_component
S9035,T1016,uses
S0268,T1137.006,uses
AN1366,DC0082,monitors_data_component
AN1512,DC0055,monitors_data_component
G1020,S1124,uses
G0006,T1036.005,uses
AN1486,DC0085,monitors_data_component
DET0457,AN1255,has_analytic
OA-INTRANET-ADMINISTRATIVE-NETWORK-TRAFFIC,T1207,produces
S0402,T1082,uses
C0004,T1053.005,uses
S0475,T1553.002,uses
S0695,T1106,uses
DET0223,AN0623,has_analytic
G0007,T1014,uses
S9003,T1111,uses
G1032,T1537,uses
DET0056,AN0154,has_analytic
S0590,T1018,uses
S1228,T1053.005,uses
S0268,T1027.002,uses
S0627,T1497.003,uses
G0032,T1680,uses
G1055,T1074,uses
C0001,T1041,uses
S0686,T1005,uses
S0372,T1070.004,uses
S0237,T1053.005,uses
S0589,T1102,uses
S0282,T1071.001,uses
DA-USER-ACCOUNT,OA-LOCAL-USER-ACCOUNT,targets
M1017,T1213.004,mitigates
G0034,S1058,uses
G0018,T1203,uses
AN0383,DC0021,monitors_data_component
G0045,T1053.005,uses
S1116,T1059.007,uses
S0148,T1559.002,uses
AN0104,DC0038,monitors_data_component
AN1180,DC0078,monitors_data_component
T1078.004,TA0004,belongs_to_tactic
G0016,S0684,uses
S0491,T1090.003,uses
AN0994,DC0032,monitors_data_component
G0096,T1135,uses
S0067,T1070.004,uses
S1052,T1140,uses
AN0190,DC0032,monitors_data_component
S0255,T1105,uses
S0092,T1052.001,uses
DET0865,T1598.002,detects
S0447,T1555.003,uses
G0119,S0612,uses
G0032,T1027.013,uses
G1006,T1036.005,uses
AN1062,DC0032,monitors_data_component
G0082,T1529,uses
S1116,T1048.003,uses
DET0311,AN0869,has_analytic
S0341,T1485,uses
M1021,T1567.003,mitigates
G0140,T1608.001,uses
S0128,T1119,uses
DET0345,AN0978,has_analytic
AN1561,DC0050,monitors_data_component
S0686,T1105,uses
S0240,T1059.005,uses
AN0445,DC0082,monitors_data_component
AN1095,DC0016,monitors_data_component
G1023,S1110,uses
S0363,T1113,uses
G0010,S0091,uses
AN1592,DC0061,monitors_data_component
AN0368,DC0055,monitors_data_component
G1053,T1003.006,uses
M1042,T1218.004,mitigates
AN0499,DC0032,monitors_data_component
M1026,T1021.001,mitigates
G1055,T1047,uses
S0456,T1025,uses
DET0377,AN1062,has_analytic
C0015,T1016,uses
OA-EXECUTABLE-SCRIPT,T1220,interprets
AN0745,DC0078,monitors_data_component
S0596,T1140,uses
D3-CSPP,DA-NETWORK-TRAFFIC,analyzes
AN0100,DC0085,monitors_data_component
S1152,T1053.005,uses
DET0516,AN1432,has_analytic
S0692,T1059.006,uses
AN1494,DC0055,monitors_data_component
S0348,T1105,uses
G1051,T1047,uses
S0063,T1018,uses
S0280,T1059.003,uses
D3-EBWSAM,D3-TAC-ISOLATE,belongs_to_tactic
T1546.005,TA0003,belongs_to_tactic
C0044,T1059.001,uses
S1161,T1564.011,uses
S1167,T1485,uses
M1040,T1543,mitigates
DET0311,AN0868,has_analytic
S0628,T1083,uses
S0378,T1003.001,uses
G0138,T1105,uses
C0036,T1566.002,uses
AN1461,DC0064,monitors_data_component
T1078.004,TA0001,belongs_to_tactic
S0568,T1070.006,uses
S0412,T1021.005,uses
S0023,T1071.003,uses
G1035,T1190,uses
DET0539,AN1488,has_analytic
S9020,T1005,uses
G0069,T1059.001,uses
G0114,T1560.001,uses
S0250,T1059.003,uses
S0695,T1070,uses
S1224,T1140,uses
S1212,T1082,uses
AN1506,DC0088,monitors_data_component
S0154,T1497.002,uses
OA-DATABASE-QUERY,T1190,injects
S1245,T1033,uses
M1021,T1102,mitigates
S0466,T1560.001,uses
S0276,T1555.002,uses
S0333,T1197,uses
S0387,T1070.006,uses
T1574.010,TA0005,belongs_to_tactic
T1133,TA0003,belongs_to_tactic
S0487,T1132.001,uses
C0063,T1558,uses
S0644,T1030,uses
M1030,T1136,mitigates
M1052,T1548.002,mitigates
DET0160,AN0453,has_analytic
AN1606,DC0061,monitors_data_component
G0099,T1683.001,uses
S0387,T1555.003,uses
D3-TB,DA-ACCESS-TOKEN,strengthens
AN0430,DC0034,monitors_data_component
G1006,T1584.004,uses
AN0864,DC0059,monitors_data_component
AN0698,DC0032,monitors_data_component
S1220,T1027.013,uses
DET0287,AN0797,has_analytic
T1218.001,TA0005,belongs_to_tactic
G1022,T1069.002,uses
C0047,T1203,uses
S0629,T1573.001,uses
S0009,T1005,uses
G0004,T1056.001,uses
G0010,S0102,uses
S1199,T1489,uses
S0491,T1059.001,uses
S0031,T1686,uses
S1064,T1566.001,uses
M1042,T1595.003,mitigates
D3-PR,DA-PASSWORD,regenerates
G0135,S0590,uses
G0035,T1685.005,uses
G1017,T1190,uses
S0187,T1036.005,uses
S0049,T1057,uses
S1145,T1016,uses
G1051,T1016,uses
S0340,T1083,uses
S0663,T1027.013,uses
AN0990,DC0078,monitors_data_component
S0195,T1485,uses
S0258,T1059.003,uses
G1006,T1189,uses
D3-PMAD,D3-TAC-DETECT,belongs_to_tactic
OA-SYSTEM-CONFIGURATION-DATABASE,T1218.014,may-modify
S9020,T1105,uses
T1555.003,TA0006,belongs_to_tactic
D3-DLIC,D3-TAC-HARDEN,belongs_to_tactic
S1059,T1083,uses
S1135,T1685,uses
DET0450,AN1244,has_analytic
AN0021,DC0039,monitors_data_component
AN0625,DC0032,monitors_data_component
S1031,T1071.001,uses
S1213,T1027,uses
S9037,T1518.001,uses
G1004,T1090,uses
G1051,T1570,uses
DET0237,T1037.004,detects
AN0218,DC0067,monitors_data_component
AN1544,DC0002,monitors_data_component
S0184,T1083,uses
S0152,T1547.001,uses
S0250,T1548.002,uses
S1242,T1547.004,uses
AN0162,DC0039,monitors_data_component
DET0066,AN0178,has_analytic
DET0216,T1546.006,detects
G0134,T1608.004,uses
C0005,T1140,uses
DET0289,T1685.002,detects
S0441,T1059.005,uses
M1028,T1542.005,mitigates
G0094,T1534,uses
OA-SHARED-LIBRARY-FILE,T1547.008,may-create
G0067,T1053.005,uses
S1145,T1027.003,uses
D3-NRAM,D3-TAC-ISOLATE,belongs_to_tactic
AN1231,DC0032,monitors_data_component
G0117,T1083,uses
AN1481,DC0059,monitors_data_component
S1190,T1070.009,uses
DET0208,AN0585,has_analytic
AN0962,DC0085,monitors_data_component
AN0717,DC0067,monitors_data_component
DET0176,AN0500,has_analytic
T1003.004,T1003,subtechnique_of
T1553.004,T1553,subtechnique_of
T1195.003,T1195,subtechnique_of
AN0661,DC0064,monitors_data_component
S0534,T1071.001,uses
AN1357,DC0035,monitors_data_component
G1016,S0357,uses
DET0120,AN0335,has_analytic
DET0478,AN1314,has_analytic
AN1545,DC0032,monitors_data_component
C0035,T1036,uses
S0257,T1105,uses
S1183,T1105,uses
DET0141,T1497.003,detects
S0481,T1489,uses
DET0446,AN1234,has_analytic
G0102,T1210,uses
S0467,T1124,uses
C0043,T1588.004,uses
S1247,T1053.005,uses
OA-OUTBOUND-INTERNET-WEB-TRAFFIC,T1204.001,produces
S1051,T1090,uses
G0034,T1078,uses
S0629,T1555.003,uses
S1154,T1203,uses
S1242,T1678,uses
S0020,T1505.003,uses
S0247,T1056.001,uses
S1133,T1685.005,uses
S1167,T1561.001,uses
C0032,T1003.001,uses
S0273,T1090,uses
S0184,T1132.001,uses
G0032,T1074.001,uses
AN0425,DC0055,monitors_data_component
M1024,T1037.001,mitigates
T1560.003,T1560,subtechnique_of
G1014,T1567.002,uses
S0084,T1082,uses
S1183,T1059.007,uses
DET0256,T1563.001,detects
G0106,T1574.006,uses
S0481,T1218.007,uses
G0094,T1078.003,uses
S1020,T1008,uses
S1116,T1056.003,uses
S0618,T1490,uses
AN0829,DC0046,monitors_data_component
G0046,S0415,uses
G0094,T1040,uses
AN0690,DC0024,monitors_data_component
C0012,T1588.002,uses
G0096,T1087.002,uses
DET0260,T1606,detects
AN0841,DC0032,monitors_data_component
G0117,T1090,uses
S0428,T1071.001,uses
D3-ST,D3-TAC-EVICT,belongs_to_tactic
S1222,T1102.002,uses
S1201,T1205,uses
AN0900,DC0014,monitors_data_component
T1583.002,T1583,subtechnique_of
S0338,T1059.003,uses
G0099,T1583.006,uses
G0049,T1686.003,uses
S9020,T1001.001,uses
S0141,T1547.001,uses
S0022,T1071.003,uses
C0051,T1021.002,uses
DA-OPERATING-SYSTEM-PROCESS,OA-OPERATING-SYSTEM-PROCESS,targets
S1028,T1027,uses
M1042,T1059.007,mitigates
AN0910,DC0032,monitors_data_component
S0616,T1614.001,uses
S0241,T1059.001,uses
M1018,T1685.001,mitigates
S0147,T1218.011,uses
S0013,T1083,uses
S0661,T1041,uses
S1186,T1690,uses
AN1568,DC0032,monitors_data_component
G0108,T1190,uses
G0010,T1584.004,uses
M1038,T1546.010,mitigates
S0107,T1048.003,uses
OA-LOCAL-USER-ACCOUNT,T1136.001,creates
S9039,T1485,uses
D3-RNA,D3-TAC-RESTORE,belongs_to_tactic
G0049,S0269,uses
C0056,S1219,uses
S0396,T1547.001,uses
S1060,T1003.001,uses
G0001,T1583.003,uses
S0447,T1106,uses
S0184,T1012,uses
S0588,T1059.003,uses
AN0085,DC0064,monitors_data_component
C0048,T1584.003,uses
AN0505,DC0032,monitors_data_component
G0061,S0197,uses
S1206,T1104,uses
DET0330,AN0939,has_analytic
DET0538,AN1483,has_analytic
G0010,T1189,uses
AN0592,DC0002,monitors_data_component
S1141,T1070.004,uses
G0009,T1059.001,uses
M1040,T1059,mitigates
AN1268,DC0002,monitors_data_component
C0007,T1059.005,uses
S1244,T1490,uses
G0102,S0521,uses
S0051,T1568.002,uses
S0661,T1560.003,uses
C0063,S9039,uses
G0099,T1684.001,uses
G1043,T1012,uses
S0477,T1027.001,uses
AN1551,DC0067,monitors_data_component
S1068,T1680,uses
T1218.014,TA0005,belongs_to_tactic
M1026,T1218,mitigates
C0022,T1053.005,uses
G0117,T1012,uses
AN1400,DC0020,monitors_data_component
AN1063,DC0060,monitors_data_component
S0281,T1557,uses
DA-FILE,OA-APPLICATION-CONFIGURATION-FILE,targets
S0268,T1497,uses
AN1064,DC0039,monitors_data_component
S0467,T1120,uses
S0629,T1555.004,uses
S9026,T1574.001,uses
S1111,T1552,uses
S0260,T1056.001,uses
C0061,T1591,uses
G0139,T1583.001,uses
S0062,T1518.001,uses
G0016,T1505.003,uses
T1021.005,TA0008,belongs_to_tactic
AN1393,DC0050,monitors_data_component
S0012,T1112,uses
DET0470,AN1295,has_analytic
M1021,D3-UA,mapped_to_d3fend_technique
DET0246,T1111,detects
G0128,T1059.003,uses
S0242,T1083,uses
DET0574,AN1583,has_analytic
S1229,T1027.010,uses
G0010,S0039,uses
DET0074,AN0201,has_analytic
AN0750,DC0067,monitors_data_component
G0007,T1113,uses
S1244,T1007,uses
C0017,T1134,uses
S1140,T1059.001,uses
T1546.017,T1546,subtechnique_of
C0035,T1583.003,uses
AN1397,DC0039,monitors_data_component
AN0154,DC0061,monitors_data_component
S0168,T1547.001,uses
AN0539,DC0002,monitors_data_component
S0409,T1016.002,uses
AN0233,DC0032,monitors_data_component
G1036,T1587,uses
AN0235,DC0039,monitors_data_component
S0221,T1014,uses
M1038,T1059.002,mitigates
T1530,TA0009,belongs_to_tactic
T1547.010,TA0004,belongs_to_tactic
AN0621,DC0039,monitors_data_component
G0016,T1053.005,uses
S1239,T1087,uses
S0182,T1113,uses
C0024,T1199,uses
S0395,T1070.004,uses
G0030,S0160,uses
G1033,T1589,uses
AN1214,DC0020,monitors_data_component
DET0028,AN0084,has_analytic
G0047,T1564.003,uses
M1054,T1566,mitigates
G1054,S0097,uses
M1017,T1003.003,mitigates
G0129,T1052.001,uses
DET0226,AN0631,has_analytic
S1178,T1486,uses
S0384,T1218.010,uses
S0367,T1071.001,uses
G0119,T1059.003,uses
G0060,T1003.001,uses
G0096,S0100,uses
S0283,T1113,uses
C0058,T1569.002,uses
S0475,T1027.010,uses
G1054,T1036.008,uses
S9020,T1033,uses
S0229,T1518,uses
G0059,S1012,uses
S0159,T1059.003,uses
S0377,T1573.001,uses
S1105,T1071.001,uses
S0284,T1132.001,uses
S0236,T1018,uses
AN0915,DC0035,monitors_data_component
AN1131,DC0078,monitors_data_component
S0154,T1569.002,uses
S1017,T1059.003,uses
S0283,T1082,uses
G0126,T1106,uses
S1105,T1140,uses
S0584,T1543.004,uses
S0484,T1082,uses
S1217,T1036.004,uses
C0021,T1059.001,uses
M1029,T1565.001,mitigates
S1210,T1041,uses
M1037,T1552,mitigates
G0010,S0393,uses
AN0708,DC0064,monitors_data_component
T1557.001,TA0006,belongs_to_tactic
S1182,T1036.008,uses
AN0363,DC0032,monitors_data_component
DET0129,AN0364,has_analytic
S0013,T1012,uses
S0560,T1036.005,uses
S1238,T1036.005,uses
M1047,T1036.012,mitigates
S0671,T1027.002,uses
DET0461,T1564.005,detects
DET0458,T1484.002,detects
T1484.001,TA0004,belongs_to_tactic
S0537,T1559,uses
DET0536,AN1478,has_analytic
M1040,T1204,mitigates
AN0241,DC0055,monitors_data_component
S0141,T1105,uses
S0237,T1571,uses
S1118,T1027,uses
G1047,T1071,uses
AN1614,DC0013,monitors_data_component
S0640,T1140,uses
G1016,T1059.005,uses
D3-FIM,D3-TAC-DETECT,belongs_to_tactic
DET0393,AN1105,has_analytic
S0696,T1057,uses
S0260,T1008,uses
G1032,S0029,uses
S0488,T1110,uses
S0484,T1027.013,uses
G0094,T1552.004,uses
S1245,T1614,uses
G0049,T1087.002,uses
S1063,T1071.004,uses
T1574,TA0002,belongs_to_tactic
OA-NETWORK-TRAFFIC,T1205,produces
S0469,T1059.003,uses
G1034,S1016,uses
T1542,TA0003,belongs_to_tactic
T1496.001,T1496,subtechnique_of
G0096,T1059.003,uses
S0492,T1027.010,uses
DET0072,AN0199,has_analytic
S0257,T1033,uses
S0500,T1036.005,uses
AN0217,DC0078,monitors_data_component
G0126,S0160,uses
AN0568,DC0082,monitors_data_component
S9020,T1204.002,uses
S0226,T1140,uses
S0699,T1090.004,uses
S0460,T1059,uses
M1047,T1566.003,mitigates
S1034,T1059.003,uses
S0262,T1555.003,uses
C0014,T1112,uses
AN1133,DC0016,monitors_data_component
S0669,T1547.001,uses
G0007,T1003.001,uses
S0386,T1070.004,uses
DET0282,T1218.010,detects
S9014,T1685,uses
S0632,T1070.004,uses
S9030,T1083,uses
S0669,T1036.005,uses
G0045,T1090.002,uses
C0017,S0105,uses
G0006,S0006,uses
S0136,T1070.004,uses
AN0107,DC0055,monitors_data_component
G1020,T1608.001,uses
C0014,T1070.004,uses
S1172,T1074.001,uses
S1194,T1083,uses
AN1081,DC0067,monitors_data_component
G0112,T1047,uses
AN0895,DC0082,monitors_data_component
S0242,T1012,uses
S0031,T1547.001,uses
S1124,T1204.001,uses
DET0146,AN0413,has_analytic
S0162,T1057,uses
DET0392,AN1104,has_analytic
S0672,T1005,uses
AN1460,DC0039,monitors_data_component
S0651,T1041,uses
C0006,T1574.011,uses
S0083,T1070.009,uses
S0132,T1685,uses
S0610,T1132.001,uses
S9020,T1614.001,uses
DET0060,AN0169,has_analytic
S1240,T1614,uses
AN1168,DC0070,monitors_data_component
S0683,T1619,uses
G0037,T1087.002,uses
G1003,T1003,uses
S1068,T1082,uses
S0629,T1106,uses
S0582,T1083,uses
T1048.002,TA0010,belongs_to_tactic
C0048,T1090,uses
G0094,S0249,uses
S0237,T1005,uses
G0139,T1027.002,uses
AN0756,DC0002,monitors_data_component
S0224,T1190,uses
S9035,T1083,uses
S1156,T1113,uses
