source_id,target_id,relationship_type
ZIG-ACT-5.2.5,T1611,mitigates
ZIG-ACT-7.5.1,T1039,mitigates
ZIG-ACT-1.6.1,T1070,mitigates
ZIG-ACT-1.4.4,T1112,mitigates
ZIG-ACT-7.1.3,T1495,mitigates
ZIG-ACT-7.4.3,T1105,mitigates
ZIG-ACT-7.2.1,T1602,mitigates
ZIG-ACT-3.2.1,T1133,mitigates
M1026,ZIG-ACT-3.3.2,implements_activity
CM2022,ZIG-ACT-2.7.3,implements_activity
M1031,ZIG-ACT-2.3.1,implements_activity
CREF-APP-4,T1610,mitigates_architecturally
ZIG-ACT-5.3.2,T1561,mitigates
CM1143,IR-4(2),satisfies_control
ZIG-ACT-1.6.2,T1071,mitigates
ZIG-ACT-1.6.2,T1018,mitigates
ZIG-ACT-4.5.3,T1497,mitigates
CM2013,CREF-APP-5,implements_approach
ZIG-ACT-7.1.3,T1534,mitigates
ZIG-ACT-4.4.1,T1055,mitigates
ZIG-ACT-7.2.3,T1211,mitigates
M1047,ZIG-ACT-3.4.6,implements_activity
ZIG-ACT-5.2.5,T1499,mitigates
ZIG-ACT-6.1.2,T1098,mitigates
ZIG-ACT-4.6.2,T1563,mitigates
ZIG-ACT-4.4.1,T1612,mitigates
ZIG-ACT-2.7.1,T1588,mitigates
CM1131,ZIG-ACT-3.5.2,implements_activity
ZIG-ACT-4.2.1,T1570,mitigates
CREF-APP-47,CREF-TECH-13,realizes_technique
ZIG-ACT-7.4.1,T1114,mitigates
CREF-APP-4,T1602,mitigates_architecturally
CM2034,ZIG-ACT-5.2.4,implements_activity
ZIG-ACT-2.3.3,T1078,mitigates
CM1137,ZIG-ACT-1.3.1,implements_activity
ZIG-ACT-7.6.2,T1530,mitigates
ZIG-ACT-2.3.4,T1490,mitigates
ZIG-ACT-2.6.1,T1609,mitigates
ZIG-ACT-5.4.1,T1557,mitigates
M1021,ZIG-ACT-1.5.1,implements_activity
ZIG-ACT-4.4.3,T1590,mitigates
ZIG-ACT-6.7.1,T1111,mitigates
CM1136,ZIG-ACT-7.1.3,implements_activity
ZIG-ACT-7.4.1,T1053,mitigates
ZIG-ACT-2.3.3,T1105,mitigates
CM1115,ZIG-ACT-2.3.1,implements_activity
CSA-05,CREF-TECH-6,associated_with_technique
ZIG-ACT-1.6.2,T1213,mitigates
CM1102,SC-30(4),satisfies_control
ZIG-ACT-1.3.1,T1491,mitigates
ZIG-ACT-1.4.3,T1220,mitigates
ZIG-ACT-3.3.1,T1547,mitigates
M1038,T1611,mitigates
ZIG-ACT-1.4.3,T1568,mitigates
M1050,ZIG-ACT-1.6.1,implements_activity
ZIG-ACT-1.3.1,T1505,mitigates
ZIG-ACT-7.2.1,T1047,mitigates
ZIG-ACT-1.9.1,T1140,mitigates
ZIG-ACT-2.3.1,T1098,mitigates
CM1104,T1595,mitigates
ZIG-ACT-3.4.6,T1080,mitigates
CM2009,ZIG-ACT-3.3.1,implements_activity
ZIG-ACT-5.2.4,T1033,mitigates
CM2002,T1040,mitigates
CREF-APP-41,T1499,mitigates_architecturally
CM1144,SA-17(9),satisfies_control
ZIG-ACT-2.6.2,T1104,mitigates
ZIG-ACT-7.3.2,T1001,mitigates
CM2033,ZIG-ACT-4.4.3,implements_activity
CM2040,ZIG-ACT-5.2.4,implements_activity
ZIG-ACT-6.7.4,T1136,mitigates
ZIG-ACT-1.4.3,T1211,mitigates
ZIG-ACT-3.5.2,T1014,mitigates
ZIG-ACT-3.3.2,T1211,mitigates
ZIG-ACT-3.3.1,T1570,mitigates
CREF-APP-13,T1569,mitigates_architecturally
ZIG-ACT-7.5.1,T1222,mitigates
ZIG-ACT-3.4.6,T1543,mitigates
CREF-APP-45,T1601,mitigates_architecturally
ZIG-ACT-4.4.1,T1535,mitigates
CREF-APP-46,T1601,mitigates_architecturally
CM2015,T1486,mitigates
ZIG-ACT-2.7.3,T1560,mitigates
ZIG-ACT-1.6.2,T1485,mitigates
ZIG-ACT-3.3.4,T1140,mitigates
ZIG-ACT-3.3.4,T1555,mitigates
CM2017,ZIG-ACT-5.4.1,implements_activity
CREF-APP-11,T1119,mitigates_architecturally
CREF-APP-15,CREF-EFFECT-13,has_effect
ZIG-ACT-3.3.4,T1046,mitigates
CREF-TECH-5,CREF-STA-3,informs_principle
ZIG-ACT-4.5.3,T1529,mitigates
CREF-TECH-12,CREF-OBJ-4,achieves_objective
CM1157,ZIG-ACT-5.4.1,implements_activity
CM2047,ZIG-ACT-7.2.2,implements_activity
CM2015,T1087,mitigates
CM2020,ZIG-ACT-5.4.1,implements_activity
ZIG-ACT-3.5.2,T1129,mitigates
CREF-APP-5,T1486,mitigates_architecturally
CM2015,T1033,mitigates
M1050,ZIG-ACT-3.4.6,implements_activity
ZIG-ACT-5.2.2,T1047,mitigates
CM1159,T1585,mitigates
CM2007,ZIG-ACT-5.4.1,implements_activity
ZIG-ACT-4.5.1,T1561,mitigates
CM1162,ZIG-ACT-3.2.3,implements_activity
ZIG-ACT-4.4.1,T1210,mitigates
CM2002,ZIG-ACT-2.2.1,implements_activity
ZIG-ACT-3.3.2,T1555,mitigates
CREF-APP-6,T1021,mitigates_architecturally
ZIG-ACT-3.2.1,T1136,mitigates
CM2016,ZIG-ACT-6.7.1,implements_activity
ZIG-ACT-7.4.3,T1537,mitigates
CM2006,CREF-APP-6,implements_approach
ZIG-ACT-6.1.2,T1491,mitigates
ZIG-ACT-6.7.1,T1129,mitigates
ZIG-ACT-1.3.3,T1530,mitigates
CM1149,ZIG-ACT-4.4.5,implements_activity
ZIG-ACT-5.2.4,T1586,mitigates
ZIG-ACT-3.2.1,T1495,mitigates
ZIG-ACT-4.3.2,T1204,mitigates
ZIG-ACT-6.1.2,T1505,mitigates
ZIG-ACT-3.4.6,T1597,mitigates
M1035,ZIG-ACT-4.4.3,implements_activity
CM2002,ZIG-ACT-3.5.2,implements_activity
ZIG-ACT-4.5.3,T1525,mitigates
M1035,ZIG-ACT-2.3.3,implements_activity
ZIG-ACT-3.2.1,T1534,mitigates
ZIG-ACT-4.4.1,T1547,mitigates
ZIG-ACT-3.5.2,T1003,mitigates
CREF-APP-50,T1588,mitigates_architecturally
CM1154,ZIG-ACT-4.5.3,implements_activity
CM2007,ZIG-ACT-7.3.2,implements_activity
ZIG-ACT-2.6.2,T1003,mitigates
ZIG-ACT-7.4.3,T1112,mitigates
M1026,T1078,mitigates
M1018,T1538,mitigates
ZIG-ACT-7.4.1,T1531,mitigates
CM2029,ZIG-ACT-6.7.4,implements_activity
ZIG-ACT-2.7.3,T1125,mitigates
CREF-APP-45,T1195,mitigates_architecturally
CM1131,ZIG-ACT-4.4.5,implements_activity
CREF-APP-46,T1195,mitigates_architecturally
ZIG-ACT-4.4.1,T1113,mitigates
CREF-TECH-1,CREF-STA-2,informs_principle
ZIG-ACT-2.3.1,T1537,mitigates
CM2022,ZIG-ACT-4.5.3,implements_activity
ZIG-ACT-1.4.1,T1055,mitigates
CREF-APP-43,T1566,mitigates_architecturally
CM1158,ZIG-ACT-4.6.2,implements_activity
ZIG-ACT-3.5.2,T1482,mitigates
ZIG-ACT-4.4.3,T1037,mitigates
CREF-APP-50,T1047,mitigates_architecturally
CREF-APP-51,T1601,mitigates_architecturally
CSA-08,CREF-TECH-13,associated_with_technique
ZIG-ACT-2.1.4,T1189,mitigates
CM1158,ZIG-ACT-4.5.1,implements_activity
ZIG-ACT-7.2.1,T1555,mitigates
CM2022,IR-4(13),satisfies_control
ZIG-ACT-7.2.1,T1046,mitigates
CREF-APP-2,T1498,mitigates_architecturally
CM1162,ZIG-ACT-6.1.2,implements_activity
ZIG-ACT-3.4.1,T1105,mitigates
ZIG-ACT-4.4.3,T1018,mitigates
CM1151,ZIG-ACT-4.3.4,implements_activity
CM1162,ZIG-ACT-4.5.1,implements_activity
ZIG-ACT-4.6.2,T1480,mitigates
M1054,CREF-APP-46,implements_approach
ZIG-ACT-2.3.5,T1071,mitigates
CM2047,ZIG-ACT-3.2.1,implements_activity
ZIG-ACT-1.6.1,T1037,mitigates
CREF-APP-43,T1573,mitigates_architecturally
ZIG-ACT-3.3.4,T1218,mitigates
M1029,CREF-APP-29,implements_approach
ZIG-ACT-2.3.1,T1112,mitigates
CREF-APP-43,T1036,mitigates_architecturally
CM1113,T1558,mitigates
ZIG-ACT-5.4.1,T1538,mitigates
ZIG-ACT-7.2.3,T1542,mitigates
CREF-APP-38,CREF-EFFECT-7,has_effect
M1020,ZIG-ACT-7.4.1,implements_activity
ZIG-ACT-7.6.2,T1222,mitigates
ZIG-ACT-6.7.1,T1612,mitigates
ZIG-ACT-5.2.4,T1119,mitigates
ZIG-ACT-1.4.4,T1497,mitigates
ZIG-ACT-2.7.2,T1489,mitigates
ZIG-ACT-1.6.1,T1535,mitigates
ZIG-ACT-7.2.4,T1074,mitigates
CM2035,ZIG-ACT-5.2.4,implements_activity
ZIG-ACT-7.2.4,T1537,mitigates
ZIG-ACT-2.2.2,T1559,mitigates
CM1151,CREF-APP-43,implements_approach
ZIG-ACT-2.3.3,T1218,mitigates
CREF-APP-14,T1591,mitigates_architecturally
CM1158,ZIG-ACT-2.1.4,implements_activity
CSA-08,CREF-STA-2,embodies_principle
CM1110,ZIG-ACT-1.2.1,implements_activity
ZIG-ACT-6.7.1,T1091,mitigates
ZIG-ACT-7.3.2,T1190,mitigates
ZIG-ACT-2.7.2,T1104,mitigates
ZIG-ACT-1.2.2,T1125,mitigates
ZIG-ACT-4.4.3,T1213,mitigates
M1016,ZIG-ACT-4.5.3,implements_activity
CM1131,ZIG-ACT-2.3.2,implements_activity
CM1107,T1020,mitigates
ZIG-ACT-4.5.3,T1200,mitigates
CM1113,T1006,mitigates
CREF-TECH-13,CREF-STU-3,informs_principle
ZIG-ACT-3.3.1,T1498,mitigates
CM1136,ZIG-ACT-6.7.4,implements_activity
ZIG-ACT-2.7.2,T1014,mitigates
CREF-OBJ-3,CREF-GOAL-3,serves_goal
ZIG-ACT-2.4.2,T1495,mitigates
ZIG-ACT-3.5.2,T1486,mitigates
ZIG-ACT-4.5.3,T1114,mitigates
CREF-TECH-8,CREF-STU-7,informs_principle
ZIG-ACT-7.2.2,T1033,mitigates
CREF-APP-13,T1080,mitigates_architecturally
ZIG-ACT-5.4.1,T1048,mitigates
CM2015,ZIG-ACT-6.7.4,implements_activity
ZIG-ACT-7.3.1,T1185,mitigates
CM1158,ZIG-ACT-3.3.1,implements_activity
M1038,ZIG-ACT-3.3.1,implements_activity
ZIG-ACT-1.6.1,T1068,mitigates
ZIG-ACT-7.4.1,T1529,mitigates
ZIG-ACT-7.2.2,T1210,mitigates
ZIG-ACT-1.6.1,T1095,mitigates
CM2021,ZIG-ACT-5.2.4,implements_activity
CREF-APP-8,T1072,mitigates_architecturally
CREF-APP-11,T1597,mitigates_architecturally
CM2021,T1556,mitigates
CM2002,ZIG-ACT-4.4.5,implements_activity
ZIG-ACT-3.5.2,T1033,mitigates
ZIG-ACT-4.3.4,T1071,mitigates
CM1117,ZIG-ACT-6.5.3,implements_activity
ZIG-ACT-4.4.3,T1485,mitigates
CREF-APP-22,T1083,mitigates_architecturally
CM1144,ZIG-ACT-3.4.6,implements_activity
CM2003,ZIG-ACT-5.4.1,implements_activity
ZIG-ACT-2.1.4,T1219,mitigates
CM1129,ZIG-ACT-1.5.1,implements_activity
ZIG-ACT-7.6.2,T1578,mitigates
ZIG-ACT-5.2.4,T1590,mitigates
CM1121,ZIG-ACT-1.2.3,implements_activity
CM1115,ZIG-ACT-3.3.1,implements_activity
ZIG-ACT-1.4.4,T1190,mitigates
ZIG-ACT-7.4.1,T1080,mitigates
CREF-APP-11,T1595,mitigates_architecturally
CREF-APP-42,T1486,mitigates_architecturally
ZIG-ACT-1.4.4,T1529,mitigates
CM2009,SI-7(6),satisfies_control
ZIG-ACT-2.6.2,T1047,mitigates
ZIG-ACT-1.6.1,T1485,mitigates
M1030,SC-7(3),satisfies_control
ZIG-ACT-1.9.1,T1008,mitigates
M1053,ZIG-ACT-4.3.2,implements_activity
ZIG-ACT-2.7.2,T1491,mitigates
CREF-APP-32,T1610,mitigates_architecturally
ZIG-ACT-7.2.3,T1599,mitigates
ZIG-ACT-7.5.1,T1040,mitigates
CM2018,ZIG-ACT-7.5.1,implements_activity
ZIG-ACT-7.6.2,T1586,mitigates
ZIG-ACT-3.3.2,T1037,mitigates
CM2004,T1111,mitigates
ZIG-ACT-7.2.3,T1095,mitigates
ZIG-ACT-2.6.2,T1565,mitigates
ZIG-ACT-1.3.3,T1114,mitigates
CM1151,ZIG-ACT-2.3.4,implements_activity
ZIG-ACT-5.2.4,T1080,mitigates
CREF-APP-21,T1561,mitigates_architecturally
CREF-TECH-4,CREF-STA-5,informs_principle
ZIG-ACT-7.2.3,T1069,mitigates
ZIG-ACT-5.4.4,T1602,mitigates
ZIG-ACT-5.3.2,T1190,mitigates
ZIG-ACT-2.3.2,T1129,mitigates
ZIG-ACT-4.5.3,T1556,mitigates
ZIG-ACT-2.1.4,T1529,mitigates
ZIG-ACT-2.6.2,T1057,mitigates
ZIG-ACT-3.3.2,T1535,mitigates
CM2004,ZIG-ACT-1.6.2,implements_activity
ZIG-ACT-1.4.4,T1609,mitigates
ZIG-ACT-5.3.1,T1068,mitigates
ZIG-ACT-4.5.3,T1189,mitigates
CREF-APP-46,T1609,mitigates_architecturally
M1020,ZIG-ACT-5.2.4,implements_activity
CM1133,CM-7(6),satisfies_control
ZIG-ACT-3.3.4,T1008,mitigates
CM1122,ZIG-ACT-3.2.2,implements_activity
ZIG-ACT-5.4.3,T1496,mitigates
M1047,ZIG-ACT-5.1.2,implements_activity
ZIG-ACT-6.7.1,T1547,mitigates
M1026,T1218,mitigates
ZIG-ACT-7.3.2,T1049,mitigates
CM1121,T1185,mitigates
M1031,ZIG-ACT-2.2.1,implements_activity
CREF-APP-14,T1614,mitigates_architecturally
ZIG-ACT-4.4.5,T1092,mitigates
ZIG-ACT-2.4.1,T1072,mitigates
ZIG-ACT-5.2.3,T1197,mitigates
CM1131,ZIG-ACT-7.6.1,implements_activity
ZIG-ACT-7.3.2,T1187,mitigates
ZIG-ACT-7.2.2,T1211,mitigates
ZIG-ACT-1.2.4,T1609,mitigates
ZIG-ACT-2.1.4,T1525,mitigates
CM2008,ZIG-ACT-7.4.1,implements_activity
ZIG-ACT-4.5.1,T1574,mitigates
M1046,SI-7(1),satisfies_control
ZIG-ACT-1.4.3,T1599,mitigates
ZIG-ACT-1.6.2,T1053,mitigates
ZIG-ACT-2.3.1,T1213,mitigates
ZIG-ACT-3.3.2,T1068,mitigates
ZIG-ACT-3.4.1,T1218,mitigates
CM2004,ZIG-ACT-6.7.1,implements_activity
CM1158,ZIG-ACT-4.2.1,implements_activity
ZIG-ACT-7.4.1,T1216,mitigates
CM1142,CP-2(5),satisfies_control
ZIG-ACT-1.4.3,T1069,mitigates
ZIG-ACT-4.5.1,T1572,mitigates
ZIG-ACT-7.1.3,T1563,mitigates
ZIG-ACT-7.1.3,T1608,mitigates
ZIG-ACT-7.2.3,T1568,mitigates
CREF-APP-42,T1095,mitigates_architecturally
ZIG-ACT-1.4.4,T1614,mitigates
CM1107,T1003,mitigates
ZIG-ACT-5.2.3,T1072,mitigates
CM2004,T1190,mitigates
ZIG-ACT-1.3.3,T1556,mitigates
ZIG-ACT-1.6.1,T1014,mitigates
CM1162,ZIG-ACT-4.2.1,implements_activity
CREF-APP-51,T1190,mitigates_architecturally
ZIG-ACT-3.3.1,T1585,mitigates
CM2042,ZIG-ACT-2.3.1,implements_activity
M1041,T1552,mitigates
ZIG-ACT-1.4.1,T1070,mitigates
ZIG-ACT-1.3.1,T1529,mitigates
ZIG-ACT-3.3.4,T1202,mitigates
CM1161,ZIG-ACT-7.2.2,implements_activity
ZIG-ACT-1.6.1,T1526,mitigates
ZIG-ACT-7.4.1,T1595,mitigates
ZIG-ACT-2.7.1,T1029,mitigates
ZIG-ACT-7.2.4,T1557,mitigates
ZIG-ACT-5.2.3,T1005,mitigates
CM1115,ZIG-ACT-4.2.1,implements_activity
CM1160,CREF-APP-11,implements_approach
ZIG-ACT-3.4.6,T1596,mitigates
ZIG-ACT-7.3.2,T1053,mitigates
ZIG-ACT-4.6.2,T1204,mitigates
ZIG-ACT-1.4.3,T1485,mitigates
CREF-APP-22,CREF-EFFECT-11,has_effect
CREF-APP-29,T1216,mitigates_architecturally
ZIG-ACT-7.2.4,T1041,mitigates
CREF-APP-14,T1592,mitigates_architecturally
CM1103,T1566,mitigates
ZIG-ACT-3.2.3,T1105,mitigates
CM2009,ZIG-ACT-2.1.4,implements_activity
ZIG-ACT-5.4.1,T1010,mitigates
ZIG-ACT-4.4.3,T1491,mitigates
ZIG-ACT-2.2.1,T1608,mitigates
CM1154,T1542,mitigates
ZIG-ACT-3.5.2,T1046,mitigates
CSA-03,CREF-STU-12,embodies_principle
CREF-APP-51,T1609,mitigates_architecturally
CM1102,ZIG-ACT-2.7.1,implements_activity
ZIG-ACT-5.2.5,T1115,mitigates
ZIG-ACT-4.3.4,T1553,mitigates
ZIG-ACT-5.4.3,T1602,mitigates
ZIG-ACT-7.2.1,T1008,mitigates
ZIG-ACT-2.3.5,T1080,mitigates
CM1137,ZIG-ACT-2.6.1,implements_activity
CM1131,IR-4(3),satisfies_control
ZIG-ACT-3.3.4,T1098,mitigates
ZIG-ACT-2.3.1,T1497,mitigates
ZIG-ACT-4.5.3,T1219,mitigates
ZIG-ACT-5.2.4,T1018,mitigates
ZIG-ACT-7.2.3,T1072,mitigates
CM2022,T1542,mitigates
ZIG-ACT-4.4.5,T1548,mitigates
ZIG-ACT-6.7.4,T1140,mitigates
CM1147,ZIG-ACT-6.7.4,implements_activity
M1021,AC-6(4),satisfies_control
ZIG-ACT-2.7.2,T1033,mitigates
CM1151,CREF-APP-45,implements_approach
M1016,ZIG-ACT-2.3.1,implements_activity
CM1103,ZIG-ACT-3.3.1,implements_activity
ZIG-ACT-3.4.1,T1611,mitigates
ZIG-ACT-6.3.1,T1570,mitigates
ZIG-ACT-3.3.1,T1113,mitigates
ZIG-ACT-7.2.5,T1204,mitigates
M1022,ZIG-ACT-1.4.1,implements_activity
CM2005,ZIG-ACT-1.4.3,implements_activity
ZIG-ACT-1.4.4,T1200,mitigates
ZIG-ACT-2.3.1,T1574,mitigates
ZIG-ACT-7.4.3,T1573,mitigates
ZIG-ACT-1.4.4,T1114,mitigates
ZIG-ACT-7.2.3,T1567,mitigates
ZIG-ACT-7.2.5,T1134,mitigates
CM1127,ZIG-ACT-3.4.6,implements_activity
M1021,ZIG-ACT-4.5.3,implements_activity
CM1139,T1486,mitigates
CM1122,ZIG-ACT-7.2.1,implements_activity
ZIG-ACT-2.2.1,T1090,mitigates
CM1123,ZIG-ACT-2.2.1,implements_activity
ZIG-ACT-4.6.2,T1207,mitigates
ZIG-ACT-4.5.1,T1110,mitigates
ZIG-ACT-1.2.1,T1129,mitigates
ZIG-ACT-3.4.1,T1499,mitigates
CM2038,ZIG-ACT-4.4.1,implements_activity
ZIG-ACT-1.3.3,T1119,mitigates
ZIG-ACT-1.5.2,T1570,mitigates
ZIG-ACT-4.2.1,T1490,mitigates
ZIG-ACT-5.4.3,T1047,mitigates
ZIG-ACT-7.4.3,T1135,mitigates
ZIG-ACT-2.7.3,T1495,mitigates
CREF-APP-31,CREF-EFFECT-16,has_effect
ZIG-ACT-2.7.2,T1057,mitigates
ZIG-ACT-5.2.2,T1484,mitigates
ZIG-ACT-7.2.4,T1571,mitigates
ZIG-ACT-4.5.1,T1207,mitigates
ZIG-ACT-1.4.3,T1072,mitigates
M1017,T1566,mitigates
CM1157,ZIG-ACT-1.2.1,implements_activity
ZIG-ACT-4.6.2,T1600,mitigates
ZIG-ACT-5.4.3,T1565,mitigates
ZIG-ACT-2.3.6,T1189,mitigates
CM1157,T1119,mitigates
ZIG-ACT-6.1.2,T1185,mitigates
CREF-APP-51,T1091,mitigates_architecturally
CREF-APP-13,CREF-EFFECT-12,has_effect
ZIG-ACT-4.3.4,T1080,mitigates
CM2044,T1112,mitigates
ZIG-ACT-4.6.2,T1610,mitigates
CM2014,SI-4(2),satisfies_control
CM2020,ZIG-ACT-6.7.4,implements_activity
ZIG-ACT-2.7.2,T1586,mitigates
ZIG-ACT-4.5.3,T1561,mitigates
ZIG-ACT-4.2.1,T1090,mitigates
CREF-APP-43,T1497,mitigates_architecturally
ZIG-ACT-2.3.3,T1573,mitigates
ZIG-ACT-3.3.2,T1526,mitigates
ZIG-ACT-7.2.3,T1039,mitigates
CM2043,ZIG-ACT-7.4.1,implements_activity
ZIG-ACT-4.4.5,T1557,mitigates
ZIG-ACT-1.2.2,T1570,mitigates
ZIG-ACT-3.2.1,T1563,mitigates
ZIG-ACT-4.4.1,T1095,mitigates
ZIG-ACT-6.4.2,T1199,mitigates
CM1142,ZIG-ACT-7.2.3,implements_activity
CREF-TECH-10,CREF-STU-1,requires_principle
ZIG-ACT-4.4.1,T1069,mitigates
CREF-APP-51,T1187,mitigates_architecturally
ZIG-ACT-5.2.4,T1485,mitigates
ZIG-ACT-1.4.3,T1567,mitigates
CM1147,ZIG-ACT-7.2.3,implements_activity
CM2005,SI-4(16),satisfies_control
ZIG-ACT-4.4.3,T1528,mitigates
ZIG-ACT-1.2.1,T1613,mitigates
ZIG-ACT-7.5.1,T1542,mitigates
CM1162,ZIG-ACT-4.4.5,implements_activity
CREF-APP-42,T1567,mitigates_architecturally
ZIG-ACT-4.5.3,T1580,mitigates
ZIG-ACT-6.7.1,T1498,mitigates
ZIG-ACT-1.4.4,T1189,mitigates
ZIG-ACT-7.4.1,T1560,mitigates
M1029,ZIG-ACT-1.4.2,implements_activity
CREF-APP-11,T1596,mitigates_architecturally
ZIG-ACT-2.3.1,T1185,mitigates
ZIG-ACT-7.2.3,T1030,mitigates
ZIG-ACT-7.2.5,T1610,mitigates
ZIG-ACT-3.4.6,T1053,mitigates
CREF-APP-29,T1570,mitigates_architecturally
ZIG-ACT-2.6.2,T1543,mitigates
M1048,ZIG-ACT-1.6.1,implements_activity
CM2009,ZIG-ACT-2.2.1,implements_activity
ZIG-ACT-2.7.1,T1104,mitigates
ZIG-ACT-1.6.1,T1222,mitigates
ZIG-ACT-2.2.1,T1055,mitigates
ZIG-ACT-7.1.3,T1480,mitigates
M1017,AT-2(3),satisfies_control
CREF-TECH-3,CREF-STU-4,requires_principle
ZIG-ACT-2.7.2,T1531,mitigates
CM1141,CREF-APP-25,implements_approach
CREF-APP-4,T1098,mitigates_architecturally
ZIG-ACT-4.4.3,T1053,mitigates
ZIG-ACT-7.6.2,T1542,mitigates
ZIG-ACT-3.3.2,T1491,mitigates
ZIG-ACT-5.4.1,T1036,mitigates
ZIG-ACT-7.2.2,T1542,mitigates
ZIG-ACT-1.6.1,T1486,mitigates
CM2009,ZIG-ACT-4.2.1,implements_activity
M1026,T1098,mitigates
CREF-TECH-10,CREF-STA-2,informs_principle
ZIG-ACT-2.2.2,T1021,mitigates
ZIG-ACT-6.1.2,T1027,mitigates
ZIG-ACT-1.4.3,T1039,mitigates
ZIG-ACT-6.5.3,T1106,mitigates
ZIG-ACT-7.2.4,T1538,mitigates
ZIG-ACT-1.3.3,T1561,mitigates
CM1160,T1018,mitigates
ZIG-ACT-7.2.1,T1526,mitigates
CM2015,T1220,mitigates
CM2034,ZIG-ACT-4.4.3,implements_activity
ZIG-ACT-1.6.1,T1087,mitigates
CM1124,SI-14(2),satisfies_control
ZIG-ACT-4.4.5,T1113,mitigates
CM2029,ZIG-ACT-2.7.1,implements_activity
ZIG-ACT-5.4.1,T1135,mitigates
ZIG-ACT-1.6.1,T1033,mitigates
ZIG-ACT-6.7.1,T1055,mitigates
CREF-APP-12,T1134,mitigates_architecturally
M1030,AC-4(21),satisfies_control
ZIG-ACT-1.2.3,T1559,mitigates
ZIG-ACT-4.5.3,T1082,mitigates
ZIG-ACT-7.6.1,T1546,mitigates
CREF-TECH-5,CREF-STA-4,requires_principle
ZIG-ACT-1.6.2,T1083,mitigates
ZIG-ACT-4.4.5,T1021,mitigates
ZIG-ACT-7.5.1,T1568,mitigates
M1048,ZIG-ACT-3.4.6,implements_activity
ZIG-ACT-1.6.1,T1199,mitigates
ZIG-ACT-2.4.2,T1140,mitigates
ZIG-ACT-7.2.3,T1222,mitigates
CM2002,T1132,mitigates
ZIG-ACT-7.2.2,T1037,mitigates
ZIG-ACT-7.2.4,T1221,mitigates
ZIG-ACT-4.4.5,T1571,mitigates
ZIG-ACT-6.5.3,T1129,mitigates
ZIG-ACT-1.4.3,T1030,mitigates
ZIG-ACT-2.3.6,T1219,mitigates
M1022,ZIG-ACT-4.6.2,implements_activity
ZIG-ACT-7.2.3,T1499,mitigates
ZIG-ACT-2.7.1,T1134,mitigates
M1042,T1092,mitigates
CM2005,ZIG-ACT-3.3.2,implements_activity
CM1114,T1020,mitigates
ZIG-ACT-5.4.3,T1046,mitigates
CM1139,ZIG-ACT-5.4.1,implements_activity
ZIG-ACT-1.6.1,T1203,mitigates
CM2040,ZIG-ACT-4.4.3,implements_activity
CREF-APP-47,T1033,mitigates_architecturally
ZIG-ACT-3.4.6,T1195,mitigates
ZIG-ACT-7.4.3,T1584,mitigates
ZIG-ACT-5.2.3,T1212,mitigates
CM1101,T1589,mitigates
ZIG-ACT-1.6.2,T1080,mitigates
ZIG-ACT-3.5.2,T1037,mitigates
CREF-APP-37,CREF-EFFECT-13,has_effect
CM2020,ZIG-ACT-3.5.2,implements_activity
ZIG-ACT-7.5.2,T1610,mitigates
ZIG-ACT-7.2.2,T1018,mitigates
ZIG-ACT-2.6.2,T1037,mitigates
ZIG-ACT-7.3.2,T1129,mitigates
CREF-TECH-11,CREF-OBJ-7,achieves_objective
CM2043,ZIG-ACT-5.2.4,implements_activity
ZIG-ACT-2.4.1,T1569,mitigates
M1049,ZIG-ACT-5.3.2,implements_activity
M1031,ZIG-ACT-7.2.2,implements_activity
ZIG-ACT-7.2.3,T1087,mitigates
ZIG-ACT-2.7.1,T1496,mitigates
CM1131,ZIG-ACT-2.2.2,implements_activity
CREF-APP-32,T1218,mitigates_architecturally
CM1164,CREF-APP-32,implements_approach
ZIG-ACT-4.4.1,T1106,mitigates
CREF-APP-47,T1127,mitigates_architecturally
CM2012,ZIG-ACT-3.2.3,implements_activity
ZIG-ACT-1.4.4,T1219,mitigates
ZIG-ACT-2.7.1,T1613,mitigates
ZIG-ACT-3.2.3,T1030,mitigates
CM1111,ZIG-ACT-4.4.5,implements_activity
CM1153,ZIG-ACT-7.2.3,implements_activity
CM1115,ZIG-ACT-2.1.4,implements_activity
CM2013,ZIG-ACT-2.7.3,implements_activity
ZIG-ACT-2.3.6,T1529,mitigates
ZIG-ACT-4.4.5,T1025,mitigates
ZIG-ACT-1.5.2,T1498,mitigates
ZIG-ACT-2.2.1,T1210,mitigates
ZIG-ACT-4.5.3,T1588,mitigates
CREF-APP-27,T1587,mitigates_architecturally
M1018,ZIG-ACT-1.2.2,implements_activity
CREF-APP-28,T1529,mitigates_architecturally
CREF-APP-45,T1554,mitigates_architecturally
ZIG-ACT-6.7.1,T1535,mitigates
CREF-APP-46,T1554,mitigates_architecturally
ZIG-ACT-7.2.2,T1068,mitigates
ZIG-ACT-7.2.2,T1599,mitigates
CM1126,CREF-APP-7,implements_approach
ZIG-ACT-1.4.3,T1222,mitigates
CREF-APP-4,T1537,mitigates_architecturally
M1022,ZIG-ACT-2.1.4,implements_activity
ZIG-ACT-7.2.5,T1587,mitigates
CM2022,T1106,mitigates
ZIG-ACT-7.2.2,T1095,mitigates
CM1121,CREF-APP-31,implements_approach
CM1158,ZIG-ACT-3.4.6,implements_activity
ZIG-ACT-1.4.1,T1599,mitigates
ZIG-ACT-7.2.4,T1027,mitigates
